"spkid","full_name","neo","pha","sats","diameter","GM","BV","UB","IR","per_y"
20529720,"529720 (2010 LM14)",Y,N,0,0.361,,,,,1.17
20529753,"529753 (2010 MF1)",Y,Y,0,0.363,,,,,3.95
20529819,"529819 (2010 PM58)",Y,N,0,0.259,,,,,1.61
20530531,"530531 (2011 OL5)",Y,N,0,0.280,,,,,1.35
20530871,"530871 (2011 WS2)",Y,N,0,1.434,,,,,1.01
20530938,"530938 (2011 XE)",Y,N,0,0.413,,,,,0.694
20532874,"532874 (2013 YZ13)",Y,N,0,0.310,,,,,1.64
20533722,"533722 (2014 NE52)",Y,Y,0,0.701,,,,,3.68
20534676,"534676 (2014 VK2)",Y,N,0,0.691,,,,,2.49
20535148,"535148 (2014 XR6)",Y,N,0,0.861,,,,,4.16
20537829,"537829 (2015 XY378)",Y,N,0,0.312,,,,,0.598
20538212,"538212 (2016 CA136)",Y,Y,0,0.654,,,,,2.9
20612929,"612929 (2005 CR37)",Y,N,0,1.201,,,,,2.63
20613726,"613726 (2007 EF)",Y,Y,0,0.260,,,,,0.743
20613939,"613939 (2008 CH116)",Y,N,0,0.322,,,,,0.54
20613995,"613995 (2008 NP3)",Y,N,0,0.193,,,,,1.01
20614316,"614316 (2008 YZ32)",Y,N,0,0.382,,,,,1.06
20614521,"614521 (2009 UK)",Y,N,0,0.280,,,,,2.78
20614599,"614599 (2010 AB78)",Y,N,0,1.671,,,,,3.39
20614603,"614603 (2010 CM)",Y,N,0,1.168,,,,,4.26
20614643,"614643 (2010 GH65)",Y,N,0,0.493,,,,,4.46
20618348,"618348 (2016 PN)",Y,N,0,0.160,,,,,0.796
20620091,"620091 (2015 FD341)",Y,N,0,1.248,,,,,0.934
20620094,"620094 (2016 AJ193)",Y,Y,0,1.374,,,,,5.89
20666241,"666241 (2010 BK2)",Y,N,0,0.118,,,,,0.86
20675481,"675481 (2015 XL128)",Y,N,0,0.492,,,,,4.13
20676261,"676261 (2016 EE156)",Y,N,0,1.990,,,,,4.13
20676362,"676362 (2016 FG15)",Y,N,0,0.686,,,,,3.94
20706765,"706765 (2010 TK7)",Y,N,0,0.379,,,,,0.998
3092147,"       (1996 GQ)",Y,N,0,0.208,,,,,2.81
3012392,"       (1998 KY26)",Y,N,0,0.03,,,,,1.36
3014109,"       (1998 SH2)",Y,Y,0,0.383,,,,,4.54
3015695,"       (1998 WB2)",Y,Y,0,0.150,,,,,2.77
3024714,"       (1999 XK136)",Y,Y,0,0.811,,,,,3.68
3025766,"       (2000 AA6)",Y,Y,0,0.316,,,,,1.46
3029651,"       (2000 AG205)",Y,N,0,0.955,,,,,3.47
3092259,"       (2000 GW127)",Y,N,0,0.477,,,,,3.37
3046149,"       (2000 RE52)",Y,N,0,0.149,,,,,1.24
3092337,"       (2001 SJ262)",Y,N,0,0.34,,,,,5.06
3102756,"       (2002 AO11)",Y,N,0,0.175,,,,,0.878
3102784,"       (2002 BF25)",Y,N,0,0.152,,,,,1.11
3102786,"       (2002 BM26)",Y,Y,1,0.84,,,,,2.48
3114037,"       (2002 CT46)",Y,N,0,0.16,,,,,3.65
3114056,"       (2002 CX58)",Y,N,0,0.13,,,,,4.82
3126183,"       (2002 JR100)",Y,N,0,0.028,,,,,0.888
3147580,"       (2003 CC11)",Y,N,0,1.129,,,,,5.59
3160724,"       (2003 RW11)",Y,N,0,1.507,,,,,4.26
3160790,"       (2003 SS214)",Y,N,0,0.856,,,,,3.64
3174196,"       (2004 BZ74)",Y,N,0,0.962,,,,,5.36
3184160,"       (2004 MX2)",Y,Y,0,1.258,,,,,4.59
3255465,"       (2004 SC56)",Y,N,0,0.291,,,,,0.672
3256324,"       (2004 TG10)",Y,Y,0,1.316,,,,,3.34
3263448,"       (2004 XK14)",Y,N,0,0.240,,,,,0.648
3288788,"       (2005 QL)",Y,N,0,1.847,,,,,3.83
3330155,"       (2006 HV5)",Y,Y,0,0.307,,,,,0.773
3335047,"       (2006 KL89)",Y,N,0,0.965,,,,,4.59
3337599,"       (2006 OF5)",Y,N,0,1.415,,,,,4.57
3337834,"       (2006 OG15)",Y,N,0,0.365,,,,,4.05
3355871,"       (2006 UR217)",Y,N,0,0.887,,,,,4.55
3370284,"       (2007 ES)",Y,N,0,0.848,,,,,1.97
3384070,"       (2007 RU10)",Y,N,0,0.922,,,,,3.42
3394751,"       (2007 VG189)",Y,N,0,0.505,,,,,3.15
3397429,"       (2007 WE55)",Y,N,0,0.687,,,,,2.64
3398095,"       (2007 YZ)",Y,N,0,0.532,,,,,1.06
3426408,"       (2008 QS11)",Y,Y,0,0.453,,,,,2.54
3433332,"       (2008 US4)",Y,N,0,0.516,,,,,3.57
3440286,"       (2008 WB59)",Y,N,0,0.407,,,,,1.07
3454735,"       (2009 FY4)",Y,Y,0,0.129,,,,,1.02
3467188,"       (2009 SP)",Y,N,0,0.485,,,,,3.31
3471692,"       (2009 UP1)",Y,N,0,0.615,,,,,1.87
3472375,"       (2009 UY19)",Y,N,0,0.105,,,,,1.04
3476774,"       (2009 WA)",Y,N,0,0.164,,,,,1.21
3479120,"       (2009 WF106)",Y,N,0,0.731,,,,,3.08
3481977,"       (2009 XD)",Y,N,0,0.615,,,,,3.84
3484838,"       (2010 AN2)",Y,N,0,0.123,,,,,2.18
3485259,"       (2010 AE30)",Y,N,0,0.050,,,,,1.43
3485263,"       (2010 AJ30)",Y,N,0,0.111,,,,,0.731
3485632,"       (2010 AG40)",Y,N,0,0.089,,,,,2.32
3490930,"       (2010 AG79)",Y,N,0,0.892,,,,,4.93
3485971,"       (2010 BC)",Y,N,0,0.080,,,,,2.69
3486329,"       (2010 BH2)",Y,N,0,0.363,,,,,3.61
3507183,"       (2010 CK1)",Y,N,0,0.084,,,,,1.23
3508106,"       (2010 CH18)",Y,N,0,0.394,,,,,4.2
3508110,"       (2010 CC19)",Y,N,0,0.104,,,,,1.15
3508127,"       (2010 CN44)",Y,Y,0,0.340,,,,,4.85
3508128,"       (2010 CO44)",Y,N,0,0.034,,,,,1.11
3508166,"       (2010 CA55)",Y,N,0,0.352,,,,,3.57
3508131,"       (2010 CB55)",Y,N,0,0.198,,,,,1.21
3508132,"       (2010 CC55)",Y,N,0,0.242,,,,,1.92
3508133,"       (2010 CD55)",Y,N,0,0.083,,,,,1.04
3508135,"       (2010 CF55)",Y,N,0,0.176,,,,,2.62
3508161,"       (2010 CP140)",Y,N,0,0.556,,,,,2.62
3508167,"       (2010 CN141)",Y,N,0,0.254,,,,,1.87
3521441,"       (2010 CJ171)",Y,N,0,0.134,,,,,2.82
3508142,"       (2010 DL)",Y,N,0,0.019,,,,,1.57
3508146,"       (2010 DO)",Y,Y,0,0.149,,,,,2.05
3508157,"       (2010 DX1)",Y,N,0,0.167,,,,,4.18
3508162,"       (2010 DM21)",Y,N,0,0.303,,,,,4.84
3508164,"       (2010 DK34)",Y,N,0,0.283,,,,,4.63
3510599,"       (2010 DH56)",Y,N,0,0.774,,,,,3.34
3511354,"       (2010 DH77)",Y,N,0,0.520,,,,,5.91
3511355,"       (2010 DJ77)",Y,Y,0,0.277,,,,,0.933
3511111,"       (2010 EX11)",Y,N,0,0.040,,,,,0.936
3511515,"       (2010 EG21)",Y,N,0,0.090,,,,,0.775
3511828,"       (2010 EC43)",Y,N,0,0.051,,,,,3.79
3511835,"       (2010 EK43)",Y,N,0,0.233,,,,,1.65
3511915,"       (2010 FC)",Y,N,0,0.093,,,,,1.53
3512275,"       (2010 FK)",Y,N,0,0.087,,,,,0.911
3512281,"       (2010 FQ)",Y,Y,0,0.285,,,,,1.89
3512283,"       (2010 FS)",Y,N,0,0.023,,,,,0.689
3512284,"       (2010 FT)",Y,N,0,0.018,,,,,1.14
3512348,"       (2010 FD6)",Y,N,0,0.008,,,,,1.74
3512646,"       (2010 FD7)",Y,N,0,0.075,,,,,4.15
3512647,"       (2010 FE7)",Y,N,0,0.045,,,,,2.72
3512698,"       (2010 FR9)",Y,N,0,0.015,,,,,1.98
3512703,"       (2010 FW9)",Y,N,0,0.024,,,,,2.1
3512704,"       (2010 FX9)",Y,N,0,0.030,,,,,1.2
3513382,"       (2010 FF10)",Y,Y,0,0.095,,,,,3.67
3514546,"       (2010 FX80)",Y,N,0,0.676,,,,,3.19
3514547,"       (2010 FY80)",Y,N,0,0.451,,,,,4.42
3514548,"       (2010 FZ80)",Y,N,0,0.867,,,,,4.56
3514549,"       (2010 FA81)",Y,N,0,0.097,,,,,1.31
3514550,"       (2010 FB81)",Y,N,0,0.319,,,,,4.12
3514551,"       (2010 FC81)",Y,Y,0,0.402,,,,,4.38
3514798,"       (2010 FG81)",Y,N,0,0.105,,,,,2.14
3514800,"       (2010 FJ81)",Y,N,0,0.416,,,,,6.85
3516411,"       (2010 FO92)",Y,N,0,0.268,,,,,3.14
3514889,"       (2010 GZ5)",Y,N,0,0.071,,,,,1.72
3514891,"       (2010 GB6)",Y,N,0,0.134,,,,,0.828
3514956,"       (2010 GT6)",Y,N,0,0.116,,,,,1.83
3514957,"       (2010 GU6)",Y,N,0,0.252,,,,,4.41
3514959,"       (2010 GA7)",Y,N,0,0.151,,,,,0.872
3515028,"       (2010 GH7)",Y,N,0,0.008,,,,,1.66
3515065,"       (2010 GS7)",Y,Y,0,0.203,,,,,4.42
3515066,"       (2010 GT7)",Y,N,0,0.216,,,,,4.52
3515377,"       (2010 GU21)",Y,Y,0,0.510,,,,,3.23
3515379,"       (2010 GK23)",Y,N,0,0.277,,,,,4.56
3515380,"       (2010 GL23)",Y,N,0,0.092,,,,,1.24
3515453,"       (2010 GX23)",Y,N,0,0.060,,,,,1.81
3515458,"       (2010 GF25)",Y,N,0,1.127,,,,,1.7
3515658,"       (2010 GO33)",Y,N,0,0.313,,,,,3.74
3516307,"       (2010 GW62)",Y,N,0,0.285,,,,,1.43
3516489,"       (2010 GP67)",Y,N,0,0.251,,,,,1.18
3516631,"       (2010 GQ75)",Y,N,0,0.372,,,,,3.82
3516632,"       (2010 GR75)",Y,N,0,0.277,,,,,2.27
3517465,"       (2010 GV147)",Y,N,0,2.055,,,,,0.939
3516633,"       (2010 HA)",Y,N,0,0.032,,,,,0.94
3517109,"       (2010 HC)",Y,N,0,0.128,,,,,3.1
3518264,"       (2010 HV20)",Y,N,0,0.465,,,,,4.22
3518595,"       (2010 HD33)",Y,N,0,0.563,,,,,4.24
3519516,"       (2010 HW81)",Y,N,0,0.352,,,,,1.42
3521512,"       (2010 HZ104)",Y,N,0,0.140,,,,,3.37
3520758,"       (2010 HX107)",Y,N,0,0.064,,,,,0.717
3519488,"       (2010 JE)",Y,N,0,0.406,,,,,4.63
3519490,"       (2010 JG)",Y,Y,0,0.192,,,,,1.3
3519521,"       (2010 JH3)",Y,N,0,0.039,,,,,2.33
3519522,"       (2010 JJ3)",Y,N,0,0.032,,,,,3.33
3520202,"       (2010 JK33)",Y,Y,0,0.208,,,,,3.33
3520208,"       (2010 JN33)",Y,N,0,0.286,,,,,1.94
3520666,"       (2010 JV34)",Y,Y,0,0.226,,,,,2.26
3520694,"       (2010 JA35)",Y,N,0,0.309,,,,,3.17
3520757,"       (2010 JW39)",Y,N,0,0.039,,,,,2.1
3520761,"       (2010 JL41)",Y,N,0,0.359,,,,,2.27
3521439,"       (2010 JN71)",Y,Y,0,0.214,,,,,3.67
3521440,"       (2010 JO71)",Y,N,0,0.037,,,,,1.27
3522124,"       (2010 JF87)",Y,N,0,0.945,,,,,3.8
3522125,"       (2010 JG87)",Y,N,0,0.408,,,,,4.61
3522126,"       (2010 JH87)",Y,N,0,0.428,,,,,1.91
3523942,"       (2010 JM151)",Y,N,0,0.543,,,,,2.21
3528690,"       (2010 KH)",Y,N,0,0.645,,,,,4.61
3523337,"       (2010 KU7)",Y,N,0,0.102,,,,,2.15
3523338,"       (2010 KV7)",Y,N,0,0.013,,,,,1.34
3523340,"       (2010 KA8)",Y,N,0,0.183,,,,,2.06
3523944,"       (2010 KP10)",Y,N,0,0.087,,,,,1.2
3525131,"       (2010 KY39)",Y,N,0,0.685,,,,,2.3
3526640,"       (2010 KB61)",Y,N,0,0.417,,,,,1.44
3528381,"       (2010 KK127)",Y,N,0,0.501,,,,,3.33
54114211,"       (2010 KD149)",Y,Y,0,0.213,,,,,0.838
3527906,"       (2010 LH14)",Y,N,0,0.101,,,,,3.26
3528688,"       (2010 LQ33)",Y,N,0,0.872,,,,,3.42
3529053,"       (2010 LK34)",Y,Y,0,0.108,,,,,2.47
3529587,"       (2010 LJ61)",Y,N,0,0.192,,,,,1.07
3529588,"       (2010 LK61)",Y,N,0,0.191,,,,,2.15
3529599,"       (2010 LZ63)",Y,Y,0,0.877,,,,,2.6
3529601,"       (2010 LB64)",Y,N,0,0.088,,,,,1.57
3529605,"       (2010 LG64)",Y,N,0,0.940,,,,,4.38
3529622,"       (2010 LJ68)",Y,N,0,0.193,,,,,2.35
3529623,"       (2010 LK68)",Y,N,0,0.236,,,,,1.26
3529624,"       (2010 LL68)",Y,N,0,0.153,,,,,2.98
3534716,"       (2010 LO97)",Y,N,0,1.629,,,,,4.14
3532367,"       (2010 LU108)",Y,N,0,0.825,,,,,3.33
3532368,"       (2010 LV108)",Y,N,0,0.234,,,,,4.63
3536586,"       (2010 LU134)",Y,N,0,0.317,,,,,2.61
3532364,"       (2010 MG1)",Y,N,0,0.053,,,,,2.77
3532394,"       (2010 MP1)",Y,N,0,0.104,,,,,0.791
3532406,"       (2010 MY1)",Y,N,0,0.043,,,,,1.34
3536126,"       (2010 MU111)",Y,N,0,1.947,,,,,3.69
3536555,"       (2010 MU112)",Y,Y,0,0.599,,,,,2.33
3536587,"       (2010 MY112)",Y,N,0,0.372,,,,,1.11
3536588,"       (2010 MZ112)",Y,N,0,0.808,,,,,1.36
3536589,"       (2010 MA113)",Y,N,0,0.903,,,,,4.42
3535790,"       (2010 NA)",Y,N,0,0.320,,,,,2.26
3536591,"       (2010 NG1)",Y,N,0,0.229,,,,,0.783
3536593,"       (2010 NK1)",Y,N,0,0.219,,,,,1.02
3536611,"       (2010 NU1)",Y,N,0,0.286,,,,,3.78
3536621,"       (2010 NB2)",Y,N,0,0.210,,,,,3.01
3536669,"       (2010 OC)",Y,N,0,0.344,,,,,4.9
3537858,"       (2010 OA1)",Y,N,0,0.663,,,,,2.33
3537906,"       (2010 OP1)",Y,N,0,1.188,,,,,4.63
3537907,"       (2010 OQ1)",Y,N,0,0.539,,,,,3.14
3538600,"       (2010 OE22)",Y,N,0,0.174,,,,,4.3
3541206,"       (2010 OL100)",Y,N,0,0.308,,,,,3.4
3541502,"       (2010 OC101)",Y,N,0,0.148,,,,,1.35
3541503,"       (2010 OD101)",Y,N,0,0.198,,,,,2.06
3541504,"       (2010 OF101)",Y,N,0,0.303,,,,,0.927
3541750,"       (2010 OL101)",Y,N,0,0.195,,,,,4.22
3541751,"       (2010 ON101)",Y,Y,0,0.238,,,,,2.08
3542541,"       (2010 OH126)",Y,N,0,0.218,,,,,2.6
3543621,"       (2010 OK126)",Y,N,0,0.854,,,,,2.73
3542519,"       (2010 PK9)",Y,Y,0,0.143,,,,,0.563
3544981,"       (2010 PU66)",Y,N,0,0.180,,,,,1.81
3545179,"       (2010 PY75)",Y,N,0,0.758,,,,,4.33
3545393,"       (2010 QE2)",Y,N,0,2.156,,,,,6.2
3545399,"       (2010 QG2)",Y,N,0,0.038,,,,,2.15
3545514,"       (2010 QA5)",Y,N,0,0.350,,,,,4.99
3547937,"       (2010 TN4)",Y,N,0,0.018,,,,,2.26
3549391,"       (2010 TU149)",Y,Y,0,0.603,,,,,3.29
3550042,"       (2010 UY6)",Y,Y,0,0.712,,,,,4.31
3550046,"       (2010 UC7)",Y,N,0,0.043,,,,,2.59
3550113,"       (2010 UB8)",Y,N,0,1.122,,,,,5.18
3550233,"       (2010 VZ)",Y,Y,0,0.380,,,,,3.83
3550464,"       (2010 VT11)",Y,Y,0,0.152,,,,,2.32
3551063,"       (2010 VZ71)",Y,N,0,0.237,,,,,3.57
3551067,"       (2010 VD72)",Y,Y,0,0.124,,,,,0.88
3551475,"       (2010 VK139)",Y,N,0,0.055,,,,,0.689
3552163,"       (2010 WB)",Y,N,0,0.057,,,,,1.58
3552666,"       (2010 WE9)",Y,N,0,0.608,,,,,1.94
3553986,"       (2010 XP69)",Y,Y,0,0.273,,,,,1.88
3555069,"       (2010 XY82)",Y,N,0,0.453,,,,,3.24
3554416,"       (2010 YD)",Y,N,0,0.026,,,,,2.92
3554963,"       (2010 YC1)",Y,N,0,0.227,,,,,1.68
3555045,"       (2010 YD3)",Y,N,0,0.755,,,,,4.16
3555162,"       (2011 AM24)",Y,Y,0,0.511,,,,,1.28
3555212,"       (2011 AV55)",Y,N,0,0.063,,,,,3.74
3555794,"       (2011 BY24)",Y,N,0,0.195,,,,,2.6
3557088,"       (2011 BN59)",Y,N,0,0.994,,,,,5.34
3567991,"       (2011 LA19)",Y,Y,0,0.852,,,,,4.97
3582011,"       (2011 QP96)",Y,N,0,0.617,,,,,4.72
3586024,"       (2011 VR5)",Y,N,0,3.079,,,,,3.97
3591756,"       (2011 YB40)",Y,N,0,0.424,,,,,4.08
3597511,"       (2012 CC17)",Y,N,0,0.231,,,,,2.06
3605577,"       (2012 LZ1)",Y,Y,0,1.252,,,,,4.09
3614980,"       (2012 UR158)",Y,Y,0,0.629,,,,,3.33
3620672,"       (2012 XB112)",Y,N,0,0.0025,,,,,1.04
3653916,"       (2013 WT44)",Y,Y,1,0.653,,,,,3.41
3653917,"       (2013 WU44)",Y,N,0,0.286,,,,,1.87
3653970,"       (2013 WT45)",Y,Y,0,0.185,,,,,2.08
3655751,"       (2013 YP139)",Y,Y,0,0.402,,,,,3.72
3655736,"       (2014 AC)",Y,N,0,0.343,,,,,5.83
3655749,"       (2014 AG16)",Y,N,0,0.200,,,,,2.14
3655871,"       (2014 AA33)",Y,N,0,0.787,,,,,4.89
3655878,"       (2014 AQ46)",Y,N,0,0.585,,,,,3.76
3655971,"       (2014 AN51)",Y,N,0,0.222,,,,,1.7
3656409,"       (2014 AA53)",Y,N,0,0.698,,,,,3.65
3656789,"       (2014 BX2)",Y,Y,0,0.110,,,,,3.3
3656925,"       (2014 BR8)",Y,N,0,0.141,,,,,1.35
3656928,"       (2014 BH25)",Y,N,0,0.257,,,,,4.34
3660314,"       (2014 BG60)",Y,N,0,0.675,,,,,5.17
3661266,"       (2014 BE63)",Y,N,0,0.360,,,,,3.05
3661269,"       (2014 CR)",Y,N,0,0.116,,,,,3.13
3661368,"       (2014 CY4)",Y,Y,0,0.574,,,,,4.33
3661493,"       (2014 CD13)",Y,Y,0,0.398,,,,,3.28
3662289,"       (2014 DC10)",Y,N,0,0.889,,,,,4.78
3664062,"       (2014 EN45)",Y,N,0,0.372,,,,,3.81
3664084,"       (2014 EZ48)",Y,N,0,0.453,,,,,3.39
3666411,"       (2014 EQ49)",Y,Y,0,0.379,,,,,1.23
3666473,"       (2014 ER49)",Y,Y,0,0.461,,,,,4.75
3666234,"       (2014 FD)",Y,N,0,0.022,,,,,2.57
3667130,"       (2014 GJ35)",Y,N,0,0.377,,,,,1.87
3669049,"       (2014 HE3)",Y,N,0,0.561,,,,,5.9
3669017,"       (2014 HG4)",Y,N,0,0.975,,,,,4.61
3669253,"       (2014 HQ124)",Y,Y,0,0.325,,,,,0.785
3669356,"       (2014 HJ129)",Y,N,0,0.597,,,,,4.14
3670100,"       (2014 HF177)",Y,N,0,0.253,,,,,3.44
3670717,"       (2014 JL25)",Y,N,0,0.228,,,,,4.94
3671129,"       (2014 JV55)",Y,Y,0,0.321,,,,,3.85
3671130,"       (2014 JH57)",Y,N,0,4.613,,,,,6.07
3671131,"       (2014 JN57)",Y,N,0,0.273,,,,,1.39
3672903,"       (2014 KO76)",Y,N,0,0.166,,,,,3.8
3673133,"       (2014 KV86)",Y,Y,0,0.644,,,,,4.27
3673620,"       (2014 KX99)",Y,N,0,1.724,,,,,4.7
3673736,"       (2014 LQ25)",Y,N,0,0.938,,,,,2.88
3673792,"       (2014 LR26)",Y,N,0,2.082,,,,,5.54
3673869,"       (2014 MS5)",Y,N,0,0.113,,,,,2.69
3673982,"       (2014 MF18)",Y,N,0,0.069,,,,,0.838
3674338,"       (2014 NE3)",Y,N,0,0.233,,,,,1.34
3674619,"       (2014 NK52)",Y,Y,0,0.502,,,,,3.29
3674756,"       (2014 NC64)",Y,N,0,0.501,,,,,3.22
3674865,"       (2014 NM64)",Y,N,0,0.330,,,,,4.8
3674874,"       (2014 OY1)",Y,N,0,0.598,,,,,4.13
3674886,"       (2014 OZ1)",Y,N,0,0.732,,,,,4.82
3681964,"       (2014 PS59)",Y,Y,0,0.206,,,,,2.75
3681972,"       (2014 PW59)",Y,Y,0,0.412,,,,,3.74
3682228,"       (2014 PC68)",Y,N,0,0.562,,,,,1.87
3682429,"       (2014 PF68)",Y,N,0,3.330,,,,,4.84
3683470,"       (2014 QT295)",Y,N,0,0.041,,,,,2.4
3685817,"       (2014 QC433)",Y,N,0,2.009,,,,,3.64
3686081,"       (2014 QK433)",Y,N,0,1.784,,,,,5.17
3686160,"       (2014 QK434)",Y,Y,0,0.296,,,,,2.7
3686187,"       (2014 RH12)",Y,N,0,0.088,,,,,3.22
3686191,"       (2014 RL12)",Y,N,0,0.694,,,,,4.59
3689346,"       (2014 SV141)",Y,N,0,0.172,,,,,3.11
3691097,"       (2014 SU260)",Y,N,0,0.174,,,,,1.91
3693266,"       (2014 TA36)",Y,Y,0,0.554,,,,,4.78
3693426,"       (2014 TW57)",Y,N,0,0.469,,,,,3.2
3693519,"       (2014 TJ64)",Y,N,0,0.519,,,,,4.22
3693516,"       (2014 US)",Y,N,0,0.556,,,,,4.24
3695418,"       (2014 UG176)",Y,N,0,0.421,,,,,4.68
3695838,"       (2014 UF206)",Y,N,0,1.387,,,,,3.77
3695933,"       (2014 UH210)",Y,N,0,0.404,,,,,4.19
3695919,"       (2014 VG2)",Y,N,0,0.085,,,,,1.3
3695930,"       (2014 VL6)",Y,Y,0,0.242,,,,,1.39
3696459,"       (2014 VP35)",Y,N,0,0.122,,,,,1.77
3696406,"       (2014 WL6)",Y,N,0,0.198,,,,,3.4
3697178,"       (2014 WJ70)",Y,N,0,2.923,,,,,5.77
3697798,"       (2014 WZ120)",Y,Y,1,0.297,,,,,3.29
3699901,"       (2014 WK368)",Y,Y,0,0.486,,,,,3.16
3701885,"       (2014 XQ7)",Y,N,0,0.651,,,,,4.28
3702256,"       (2014 XX7)",Y,N,0,1.198,,,,,4.97
3702670,"       (2014 XX31)",Y,N,0,1.349,,,,,4.74
3703002,"       (2014 YJ14)",Y,N,0,2.443,,,,,3.26
3703003,"       (2014 YL14)",Y,Y,0,0.355,,,,,4.56
3703048,"       (2014 YS14)",Y,N,0,0.299,,,,,3.84
3703012,"       (2014 YT14)",Y,N,0,1.757,,,,,2.26
3703166,"       (2014 YS34)",Y,Y,0,0.129,,,,,1.94
3703262,"       (2014 YR43)",Y,N,0,0.370,,,,,3.92
3703435,"       (2015 AC17)",Y,N,0,0.986,,,,,3.4
3704141,"       (2015 AY245)",Y,Y,0,0.374,,,,,1.2
3707696,"       (2015 AK280)",Y,N,0,0.358,,,,,4.33
3705042,"       (2015 BW310)",Y,N,0,0.146,,,,,4.25
3715413,"       (2015 BY516)",Y,N,0,0.349,,,,,4.96
3710160,"       (2015 CX12)",Y,Y,0,0.184,,,,,2.83
3710225,"       (2015 CP13)",Y,N,0,0.384,,,,,3.81
3710228,"       (2015 CV13)",Y,Y,0,0.437,,,,,1.55
3711168,"       (2015 DA54)",Y,N,0,0.468,,,,,4.2
3712034,"       (2015 DE176)",Y,N,0,0.679,,,,,2.85
3712420,"       (2015 DU180)",Y,Y,0,0.435,,,,,2.67
3712531,"       (2015 DX198)",Y,N,0,0.349,,,,,2.1
3712670,"       (2015 DN215)",Y,Y,0,0.535,,,,,4.54
3713270,"       (2015 ED7)",Y,N,0,0.313,,,,,3.88
3713271,"       (2015 EE7)",Y,N,0,0.294,,,,,2.22
3713308,"       (2015 FL)",Y,Y,0,0.232,,,,,4.4
3713935,"       (2015 FS33)",Y,N,0,0.066,,,,,1.43
3714116,"       (2015 FZ35)",Y,N,0,0.636,,,,,4.66
3714460,"       (2015 FY117)",Y,N,0,0.544,,,,,2.87
3714587,"       (2015 FN120)",Y,N,0,0.064,,,,,3.04
3715384,"       (2015 FU332)",Y,N,0,0.944,,,,,4.29
3715909,"       (2015 FT344)",Y,N,0,0.753,,,,,4.08
3715498,"       (2015 GS)",Y,Y,0,0.262,,,,,2.27
3715507,"       (2015 GY)",Y,Y,0,0.143,,,,,1.1
3718764,"       (2015 GK50)",Y,N,0,0.660,,,,,5.36
3716438,"       (2015 HF1)",Y,N,0,0.108,,,,,1.51
3717100,"       (2015 HF11)",Y,N,0,1.115,,,,,3.04
3718780,"       (2015 HU171)",Y,N,0,0.108,,,,,3.48
3719125,"       (2015 HX181)",Y,N,0,0.078,,,,,2.39
3719206,"       (2015 JC2)",Y,N,0,0.382,,,,,1.81
3720880,"       (2015 JF11)",Y,N,0,0.170,,,,,0.975
3720439,"       (2015 KN122)",Y,N,0,0.342,,,,,1.61
3720769,"       (2015 KH157)",Y,Y,0,0.582,,,,,2.4
3720846,"       (2015 KL157)",Y,Y,0,1.288,,,,,4.3
3721158,"       (2015 LL21)",Y,N,0,0.374,,,,,3.23
3721159,"       (2015 LM21)",Y,N,0,0.066,,,,,3.8
3721220,"       (2015 LK24)",Y,Y,0,0.306,,,,,4.37
3723816,"       (2015 MN116)",Y,N,0,0.394,,,,,2.23
3724101,"       (2015 MQ130)",Y,N,0,0.360,,,,,3.28
3724112,"       (2015 NZ13)",Y,Y,0,0.258,,,,,2.86
3724111,"       (2015 NA14)",Y,N,0,0.091,,,,,0.949
3724391,"       (2015 OA22)",Y,N,0,1.184,,,,,6.57
3724676,"       (2015 OS35)",Y,N,0,1.417,,,,,3.38
3724947,"       (2015 PC)",Y,N,0,1.266,,,,,3.17
3724948,"       (2015 PD)",Y,N,0,0.620,,,,,2.51
3725760,"       (2015 PK57)",Y,N,0,0.075,,,,,4
3725759,"       (2015 PM57)",Y,N,0,0.585,,,,,3.28
3726015,"       (2015 PU228)",Y,Y,0,0.328,,,,,3.47
3726386,"       (2015 PP291)",Y,N,0,0.439,,,,,3.67
3726425,"       (2015 QG)",Y,N,0,0.132,,,,,1.97
3726511,"       (2015 QM3)",Y,N,0,0.267,,,,,0.593
3727643,"       (2015 RS83)",Y,N,0,0.474,,,,,4.67
3728373,"       (2015 RR150)",Y,Y,0,0.343,,,,,2.91
3729134,"       (2015 SF20)",Y,N,0,0.398,,,,,3.11
3738935,"       (2015 SS20)",Y,N,0,0.256,,,,,1.92
3728902,"       (2015 TE)",Y,N,0,0.156,,,,,4.46
3729275,"       (2015 TX24)",Y,Y,0,0.252,,,,,3.4
3730572,"       (2015 TK237)",Y,N,0,0.233,,,,,2.9
3730731,"       (2015 TK238)",Y,Y,0,0.076,,,,,3.74
3731242,"       (2015 TD323)",Y,Y,0,0.332,,,,,2.05
3732675,"       (2015 UK52)",Y,Y,0,0.213,,,,,1.94
3733140,"       (2015 VE1)",Y,Y,0,0.139,,,,,3.37
3733144,"       (2015 VF1)",Y,N,0,0.072,,,,,2.57
3733937,"       (2015 VB65)",Y,N,0,0.049,,,,,3.24
3734102,"       (2015 VU65)",Y,N,0,0.047,,,,,2.77
3735198,"       (2015 VZ145)",Y,N,0,0.157,,,,,3.1
3735539,"       (2015 WG9)",Y,Y,0,0.480,,,,,2.9
3735601,"       (2015 WC13)",Y,N,0,0.882,,,,,3.44
3735614,"       (2015 WH13)",Y,N,0,1.403,,,,,3.94
3736385,"       (2015 WM16)",Y,N,0,0.392,,,,,4.58
