Display Name,Sun Coords X,Sun Coords Y,Sun Coords Z,Velocity X,Velocity Y,Velocity Z, sec
Tovarishch,1.517498062058433,-2.741392477903778,-0.5697276649851054,0.008082507972279255,0.004745123343975383,9.005413695118588e-06,"11, 24"
Valdaj,-1.51974945768151,2.570191377252107,0.9973778107591839,-0.008375033432582885,-0.004501678323488902,-0.002045156385649584,"10, 10"
Teucer,-3.305651856156901,2.859821807606552,1.682906865762593,-0.005237567185331475,-0.006304736911203423,0.001135441455321945,"16, 11"
Ovidius,-2.575155646281222,2.383784066307375,0.1082512287812396,-0.005174667864856752,-0.006882914682623816,0.000351273585732952,"13, 11"
Weisell,3.413417981549919,-0.5100123299628401,-0.392597390349524,0.001481517094426182,0.00847609908447466,-0.001104161264931527,"12, 29"
Vilho,1.508766186156069,2.090479897159988,0.03291867384196914,-0.009596286739896815,0.006572727487293889,0.0002215382526150196,"9, 4"
Yrjo,-2.949851089158126,-0.2626632729357075,0.5700593029369484,0.001725413457592094,-0.009743084010265598,0.0003085219625486269,"10, 15"
Kalle,0.5316424502674498,-2.488162721886498,-0.2451450385251488,0.01033793085388638,0.003799071362837459,-0.0006421804972567578,"9, 23"
Karl Marx,2.278980437711448,-2.329343193900363,-0.4324201486897997,0.005868436913597795,0.006283310546316768,0.0003812819636772913,"12, 26"
Zappala,2.4198230802645,-2.499030998093879,0.9086043658238514,0.005686838750099511,0.00614927816363587,0.0001739099827790677,"12, 26"
Pien,-2.131049409718506,2.161650511273698,0.2698085916140447,-0.007389794367097702,-0.005469168770646906,0.001046008750636012,"11, 11"
Ahti,0.1117679722984176,-3.137752008753586,-0.7392755500292716,0.009470292091490586,0.0001799031886782994,-0.001406072959557838,"11, 22"
Bobhope,2.320522004838217,-1.10278721676921,0.1212470469487639,0.00556004149267918,0.009762870656347813,0.002844551000591559,"9, 27"
Ryoma,-1.835570764129811,2.237952774371716,0.05552310327338219,-0.007967624164378998,-0.005753990305985444,-0.0001162740651535726,"10, 10"
Sobolev,2.81839556317643,0.2756459967921425,0.1452299247351602,-0.0003341363995111573,0.01034708269709523,0.001711164614416213,"10, 0"
Ylppo,-0.7522876569730318,-2.887046643778675,0.5634571018331636,0.009650197506448868,-0.003103399154604033,-0.0006232869871766132,"10, 21"
ASP,-3.636235071349468,-1.073072010911285,-0.03690530462317189,0.001841749414898106,-0.007774347690827049,-0.0001044482542347826,"14, 16"
Roser,2.172111065412499,-2.066803254736276,-0.454499077368324,0.006925858873070661,0.006983137494349637,0.0008175677031134894,"10, 26"
Lambrecht,1.48933865606671,1.738246639574607,-0.1060736590701217,-0.00899363532868595,0.007569665216579278,-0.0006224350778394618,"8, 4"
Ben Mayer,-3.191175698004756,-1.509860133796333,0.1208281503275588,0.004835363899517438,-0.007126293358060525,-1.748144227600962e-05,"13, 17"
Soderblom,-2.373873588573532,-0.5425638392271346,0.1130550628899806,0.001537413715115338,-0.01151471240612162,0.000387569981787783,"8, 16"
Laurel,-1.660405987594501,-1.626863000988062,-0.5871212797102786,0.008343200119146476,-0.007849442970644552,-0.0002533661454905366,"8, 18"
Panacea,-0.2414433308538504,3.106032091724889,0.3869260484875678,-0.009491172830464677,0.0002009913688743129,-0.001124848787126446,"11, 7"
